datetime,Tout
2018-04-03 22:05:37,13.5
2018-04-03 22:12:17,12.5
2018-04-03 22:21:17,11.5
2018-04-04 01:04:36,10.5
2018-04-04 02:17:51,11.5
2018-04-04 02:42:01,12.5
2018-04-04 03:03:56,11.5
2018-04-04 03:36:26,12.5
2018-04-04 04:01:46,11.5
2018-04-04 04:40:36,12.5
2018-04-04 05:15:56,13.5
2018-04-04 05:19:21,14.5
2018-04-04 05:27:06,13.5
2018-04-04 05:33:11,12.5
2018-04-04 07:36:15,13.5
2018-04-04 07:47:50,14.5
2018-04-04 07:53:25,15.5
2018-04-04 08:02:25,16.5
2018-04-04 08:28:15,15.5
2018-04-04 08:34:15,14.5
2018-04-04 08:40:35,15.5
2018-04-04 08:55:10,16.5
2018-04-04 09:00:05,15.5
2018-04-04 09:15:05,14.5
2018-04-04 09:28:05,13.5
2018-04-04 10:09:35,14.5
2018-04-04 11:09:35,13.5
2018-04-04 11:24:55,14.5
2018-04-04 12:22:59,15.5
2018-04-04 14:02:14,16.5
2018-04-04 15:35:54,15.5
2018-04-04 16:23:19,14.5
2018-04-04 17:16:49,13.399999618530273
2018-04-04 17:49:39,12.399999618530273
2018-04-04 18:12:19,11.399999618530273
2018-04-04 18:47:08,12.399999618530273
2018-04-04 18:56:43,13.399999618530273
2018-04-04 19:27:03,14.399999618530273
2018-04-04 20:02:28,13.399999618530273
2018-04-04 21:39:03,12.399999618530273
2018-04-04 22:06:28,11.399999618530273
2018-04-04 22:27:13,10.399999618530273
2018-04-04 23:04:48,11.399999618530273
2018-04-04 23:14:33,10.399999618530273
2018-04-04 23:33:13,9.390000343322754
2018-04-04 23:42:38,10.399999618530273
2018-04-05 01:10:22,11.399999618530273
2018-04-05 01:27:12,10.399999618530273
2018-04-05 02:22:07,9.390000343322754
2018-04-05 02:29:07,10.399999618530273
2018-04-05 02:45:32,9.390000343322754
2018-04-05 02:54:32,10.399999618530273
2018-04-05 03:09:12,9.390000343322754
2018-04-05 04:23:52,10.399999618530273
2018-04-05 04:38:57,9.390000343322754
2018-04-05 04:49:32,10.399999618530273
2018-04-05 05:02:22,9.390000343322754
2018-04-05 05:25:02,10.399999618530273
2018-04-05 05:35:47,9.390000343322754
2018-04-05 06:10:57,10.399999618530273
2018-04-05 06:40:37,11.399999618530273
2018-04-05 06:47:02,12.399999618530273
2018-04-05 07:28:07,13.399999618530273
2018-04-05 07:43:01,12.399999618530273
2018-04-05 08:14:51,13.399999618530273
2018-04-05 08:40:21,14.399999618530273
2018-04-05 09:19:21,15.399999618530273
2018-04-05 10:16:36,14.399999618530273
2018-04-05 10:28:56,13.100000381469727
2018-04-05 10:36:21,14.100000381469727
2018-04-05 10:47:11,13.0
2018-04-05 10:59:16,11.899999618530273
2018-04-05 13:00:46,10.899999618530273
2018-04-05 13:06:41,11.899999618530273
2018-04-05 13:43:10,10.899999618530273
2018-04-05 13:50:20,11.899999618530273
2018-04-05 14:07:05,10.899999618530273
2018-04-05 14:11:20,11.899999618530273
2018-04-05 14:21:15,10.899999618530273
2018-04-05 15:23:00,9.890000343322754
2018-04-05 15:32:50,8.890000343322754
2018-04-05 17:29:50,7.800000190734863
2018-04-05 17:30:10,8.890000343322754
2018-04-05 17:46:00,7.699999809265137
2018-04-05 17:46:50,8.699999809265137
2018-04-05 17:52:45,7.699999809265137
2018-04-05 18:23:15,6.699999809265137
2018-04-05 19:38:20,5.699999809265137
2018-04-06 00:06:54,4.599999904632568
2018-04-06 04:21:48,5.599999904632568
2018-04-06 04:40:28,4.400000095367432
2018-04-06 04:40:58,5.5
2018-04-06 05:36:13,6.5
2018-04-06 05:50:08,7.5
2018-04-06 06:04:28,8.5
2018-04-06 06:12:03,9.5
2018-04-06 06:23:38,10.5
2018-04-06 06:38:03,11.5
2018-04-06 07:02:23,12.5
2018-04-06 07:11:08,13.5
2018-04-06 07:17:18,14.5
2018-04-06 07:23:02,13.5
2018-04-06 07:31:28,14.5
2018-04-06 07:36:52,15.5
2018-04-06 07:40:07,14.399999618530273
2018-04-06 07:48:07,15.399999618530273
2018-04-06 08:03:27,16.399999618530273
2018-04-06 08:05:07,15.399999618530273
2018-04-06 08:15:07,16.399999618530273
2018-04-06 08:32:52,15.399999618530273
2018-04-06 08:49:07,16.399999618530273
2018-04-06 09:21:27,17.399999618530273
2018-04-06 10:02:47,16.399999618530273
2018-04-06 10:06:57,17.399999618530273
2018-04-06 10:24:22,16.399999618530273
2018-04-06 10:27:02,17.399999618530273
2018-04-06 11:00:02,16.399999618530273
2018-04-06 11:29:37,15.399999618530273
2018-04-06 11:56:27,14.399999618530273
2018-04-06 13:00:57,15.399999618530273
2018-04-06 15:09:46,14.399999618530273
2018-04-06 15:29:31,15.399999618530273
2018-04-06 15:32:31,14.300000190734863
2018-04-06 15:45:21,15.300000190734863
2018-04-06 15:59:41,14.300000190734863
2018-04-06 17:03:06,13.199999809265137
2018-04-06 17:34:16,12.199999809265137
2018-04-06 18:04:51,11.199999809265137
2018-04-06 18:29:01,10.199999809265137
2018-04-06 19:02:26,9.100000381469727
2018-04-06 20:59:00,8.100000381469727
2018-04-07 00:32:05,7.099999904632568
2018-04-07 02:48:14,6.099999904632568
2018-04-07 04:28:34,7.099999904632568
2018-04-07 05:41:54,8.100000381469727
2018-04-07 06:06:29,9.100000381469727
2018-04-07 06:27:09,10.100000381469727
2018-04-07 06:59:44,11.100000381469727
2018-04-07 07:21:04,12.100000381469727
2018-04-07 07:36:54,13.100000381469727
2018-04-07 07:48:29,14.100000381469727
2018-04-07 07:56:44,15.100000381469727
2018-04-07 08:54:53,16.100000381469727
2018-04-07 09:30:38,17.100000381469727
2018-04-07 09:42:43,16.100000381469727
2018-04-07 09:59:13,17.100000381469727
2018-04-07 10:06:48,18.100000381469727
2018-04-07 10:16:28,17.0
2018-04-07 10:27:08,18.0
2018-04-07 10:43:13,17.0
2018-04-07 11:47:58,16.0
2018-04-07 12:24:08,17.0
2018-04-07 17:04:12,16.0
2018-04-07 17:21:37,15.0
2018-04-07 17:41:02,13.899999618530273
2018-04-07 18:11:07,12.899999618530273
2018-04-07 18:28:42,11.899999618530273
2018-04-07 19:03:22,10.899999618530273
2018-04-07 21:58:51,9.890000343322754
2018-04-07 22:42:56,8.890000343322754
2018-04-08 00:22:01,7.800000190734863
2018-04-08 03:20:20,6.800000190734863
2018-04-08 04:33:15,7.800000190734863
2018-04-08 05:22:35,8.800000190734863
2018-04-08 05:31:40,9.800000190734863
2018-04-08 05:43:30,10.800000190734863
2018-04-08 05:55:25,11.800000190734863
2018-04-08 06:14:50,12.800000190734863
2018-04-08 06:20:25,13.800000190734863
2018-04-08 06:30:15,14.800000190734863
2018-04-08 06:38:20,15.800000190734863
2018-04-08 06:48:00,16.899999618530273
2018-04-08 06:51:00,17.899999618530273
2018-04-08 06:56:05,18.899999618530273
2018-04-08 07:11:40,19.899999618530273
2018-04-08 07:14:40,18.899999618530273
2018-04-08 07:21:35,19.899999618530273
2018-04-08 07:29:25,20.899999618530273
2018-04-08 07:35:10,21.899999618530273
2018-04-08 08:03:35,22.899999618530273
2018-04-08 08:11:25,23.899999618530273
2018-04-08 08:30:10,24.899999618530273
2018-04-08 08:41:15,23.899999618530273
2018-04-08 08:48:55,24.899999618530273
2018-04-08 09:16:19,25.899999618530273
2018-04-08 09:20:35,24.899999618530273
2018-04-08 09:23:39,25.899999618530273
2018-04-08 09:37:29,26.899999618530273
2018-04-08 09:42:54,25.899999618530273
2018-04-08 10:09:54,26.899999618530273
2018-04-08 10:45:14,25.899999618530273
2018-04-08 10:50:14,26.899999618530273
2018-04-08 10:51:54,25.899999618530273
2018-04-08 11:28:49,24.899999618530273
2018-04-08 11:44:14,23.899999618530273
2018-04-08 15:03:29,22.899999618530273
2018-04-08 15:45:19,21.899999618530273
2018-04-08 16:13:04,20.899999618530273
2018-04-08 16:56:58,19.899999618530273
2018-04-08 17:36:28,18.899999618530273
2018-04-08 18:11:58,17.899999618530273
2018-04-08 19:14:33,16.899999618530273
2018-04-08 20:07:58,15.899999618530273
2018-04-08 21:24:38,14.899999618530273
2018-04-08 21:50:48,13.899999618530273
2018-04-09 04:42:02,14.899999618530273
2018-04-09 05:13:02,13.899999618530273
2018-04-09 05:55:11,14.899999618530273
2018-04-09 06:23:26,15.899999618530273
2018-04-09 07:12:36,16.899999618530273
2018-04-09 07:47:31,17.899999618530273
2018-04-09 07:52:06,18.899999618530273
2018-04-09 07:54:46,19.899999618530273
2018-04-09 07:57:36,18.899999618530273
2018-04-09 08:10:21,19.899999618530273
2018-04-09 08:13:56,20.899999618530273
2018-04-09 08:23:21,21.899999618530273
2018-04-09 08:41:51,22.899999618530273
2018-04-09 08:44:36,21.899999618530273
2018-04-09 08:55:16,20.899999618530273
2018-04-09 09:05:06,21.899999618530273
2018-04-09 09:10:21,20.899999618530273
2018-04-09 09:17:36,19.899999618530273
2018-04-09 09:42:21,20.899999618530273
2018-04-09 09:54:31,19.899999618530273
2018-04-09 10:29:46,18.899999618530273
2018-04-09 12:02:26,19.899999618530273
2018-04-09 13:13:00,18.899999618530273
2018-04-09 15:08:50,17.790000915527344
2018-04-09 16:26:35,16.790000915527344
2018-04-09 17:01:00,15.699999809265137
2018-04-09 17:18:40,14.699999809265137
2018-04-09 17:34:50,13.699999809265137
2018-04-09 18:14:35,12.699999809265137
2018-04-09 18:57:39,11.699999809265137
2018-04-09 19:43:54,10.699999809265137
2018-04-09 20:27:24,9.699999809265137
2018-04-09 21:11:44,8.600000381469727
2018-04-09 22:54:54,7.599999904632568
2018-04-09 23:00:29,8.600000381469727
2018-04-09 23:11:09,7.599999904632568
2018-04-10 04:42:48,8.699999809265137
2018-04-10 05:21:58,9.699999809265137
2018-04-10 05:31:38,8.699999809265137
2018-04-10 05:39:58,9.800000190734863
2018-04-10 05:49:23,8.800000190734863
2018-04-10 05:56:03,9.800000190734863
2018-04-10 06:49:57,10.800000190734863
2018-04-10 07:05:47,9.800000190734863
2018-04-10 07:33:12,10.800000190734863
2018-04-10 08:00:42,11.800000190734863
2018-04-10 08:27:07,12.800000190734863
2018-04-10 08:48:02,13.800000190734863
2018-04-10 09:55:57,14.800000190734863
2018-04-10 10:37:57,13.800000190734863
2018-04-10 10:47:12,14.800000190734863
2018-04-10 15:12:56,13.800000190734863
2018-04-10 17:12:06,12.800000190734863
2018-04-10 17:49:46,11.699999809265137
2018-04-10 18:30:06,10.699999809265137
2018-04-10 19:24:35,9.699999809265137
2018-04-10 20:10:00,8.699999809265137
2018-04-10 22:03:20,7.699999809265137
2018-04-10 23:32:40,6.699999809265137
2018-04-11 02:09:09,5.5
2018-04-11 04:18:49,6.5
2018-04-11 04:21:49,5.5
2018-04-11 04:24:04,6.5
2018-04-11 05:34:29,7.5
2018-04-11 06:10:54,8.5
2018-04-11 06:40:09,9.5
2018-04-11 07:16:34,10.5
2018-04-11 08:09:28,11.5
2018-04-11 08:53:43,12.5
2018-04-11 09:33:58,13.5
2018-04-11 13:22:23,14.5
2018-04-11 15:47:27,13.5
2018-04-11 16:42:52,12.5
2018-04-11 17:25:42,11.5
2018-04-11 17:38:02,10.5
2018-04-11 18:01:47,9.300000190734863
2018-04-11 18:02:22,10.300000190734863
2018-04-11 18:05:17,9.199999809265137
2018-04-11 18:37:57,8.199999809265137
2018-04-11 20:42:26,7.099999904632568
2018-04-12 00:48:36,6.099999904632568
2018-04-12 04:27:15,7.099999904632568
2018-04-12 05:39:00,8.100000381469727
2018-04-12 05:45:00,7.099999904632568
2018-04-12 05:45:55,8.100000381469727
2018-04-12 05:47:35,7.099999904632568
2018-04-12 05:47:50,8.199999809265137
2018-04-12 05:48:05,7.099999904632568
2018-04-12 05:49:00,8.100000381469727
2018-04-12 06:04:10,9.100000381469727
2018-04-12 06:23:50,8.100000381469727
2018-04-12 06:46:00,9.100000381469727
2018-04-12 07:14:15,10.100000381469727
2018-04-12 07:49:29,11.100000381469727
2018-04-12 08:16:59,12.100000381469727
2018-04-12 08:38:34,13.100000381469727
2018-04-12 08:53:24,14.100000381469727
2018-04-12 09:34:24,15.100000381469727
2018-04-12 10:10:59,16.100000381469727
2018-04-12 10:37:29,17.100000381469727
2018-04-12 11:07:54,16.100000381469727
2018-04-12 15:32:43,15.100000381469727
2018-04-12 16:11:28,14.100000381469727
2018-04-12 17:04:03,13.0
2018-04-12 17:33:03,11.899999618530273
2018-04-12 18:15:48,10.800000190734863
2018-04-12 19:31:18,9.699999809265137
2018-04-12 23:50:27,10.699999809265137
2018-04-13 01:37:02,9.699999809265137
2018-04-13 04:23:56,10.800000190734863
2018-04-13 06:05:36,11.800000190734863
2018-04-13 07:02:46,12.800000190734863
2018-04-13 07:35:11,13.800000190734863
2018-04-13 07:58:26,14.800000190734863
2018-04-13 08:15:46,15.800000190734863
2018-04-13 08:49:26,16.899999618530273
2018-04-13 09:41:00,15.899999618530273
2018-04-13 11:59:15,16.899999618530273
2018-04-13 12:30:50,15.899999618530273
2018-04-13 16:10:54,14.899999618530273
2018-04-13 16:59:04,13.899999618530273
2018-04-13 18:45:14,12.899999618530273
2018-04-13 20:06:29,13.899999618530273
2018-04-13 20:40:19,12.800000190734863
